index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime 
55098,66,retired,married,secondary,no,780,no,no,cellular,12,feb,388,4,-1,0,unknown,no,2024-02-01
3408,42,blue-collar,married,secondary,no,3,yes,no,telephone,20,nov,47,1,190,1,failure,no,2024-11-01
14244,34,technician,married,secondary,no,1,yes,no,unknown,24,jun,165,5,-1,0,unknown,no,2024-06-01
9186,39,services,single,secondary,no,-189,yes,no,unknown,30,may,76,9,-1,0,unknown,no,2024-05-01
31395,34,blue-collar,married,secondary,no,932,no,yes,cellular,18,nov,148,2,132,1,other,no,2024-11-01
20712,43,retired,married,primary,no,400,yes,no,telephone,28,jul,282,3,-1,0,unknown,no,2024-07-01
28305,48,management,married,tertiary,no,567,no,no,cellular,27,aug,20,34,-1,0,unknown,no,2024-08-01
18577,59,management,married,tertiary,no,5865,yes,no,cellular,21,jul,250,1,-1,0,unknown,no,2024-07-01
26051,30,management,married,tertiary,no,151,no,no,cellular,19,aug,82,4,-1,0,unknown,no,2024-08-01
4084,49,services,single,secondary,no,3061,yes,no,unknown,15,may,155,2,-1,0,unknown,no,2024-05-01
12217,44,self-employed,married,secondary,no,6553,no,no,unknown,16,jun,195,2,-1,0,unknown,no,2024-06-01
17805,41,management,married,tertiary,no,49,yes,no,cellular,17,jul,312,5,-1,0,unknown,no,2024-07-01
25768,51,management,married,tertiary,no,401,no,no,cellular,19,aug,80,6,-1,0,unknown,no,2024-08-01
41201,35,management,married,tertiary,no,193,yes,no,cellular,30,apr,565,1,13,1,failure,yes,2024-04-01
22741,52,management,married,tertiary,no,547,no,no,cellular,5,aug,112,2,-1,0,unknown,no,2024-08-01
22155,27,services,single,secondary,no,5850,yes,no,cellular,31,jul,164,3,-1,0,unknown,no,2024-07-01
35559,32,admin.,married,secondary,no,342,no,no,cellular,29,jan,179,1,-1,0,unknown,no,2024-01-01
15600,33,services,married,secondary,no,0,no,no,cellular,9,jul,128,1,-1,0,unknown,no,2024-07-01
48770,37,admin.,divorced,secondary,no,5768,yes,no,cellular,18,may,297,1,-1,0,unknown,no,2024-05-01
37888,57,unemployed,married,secondary,no,7357,no,no,cellular,5,feb,604,1,-1,0,unknown,no,2024-02-01
334,53,blue-collar,married,secondary,no,70,yes,no,unknown,5,may,611,2,-1,0,unknown,no,2024-05-01
50768,30,technician,married,secondary,no,2326,no,no,cellular,22,jun,67,1,108,1,success,no,2024-06-01
35842,36,unemployed,married,secondary,no,-35,no,no,cellular,30,jan,339,3,-1,0,unknown,no,2024-01-01
35570,31,blue-collar,married,secondary,no,326,no,yes,cellular,29,jan,124,1,-1,0,unknown,no,2024-01-01
8373,58,unemployed,married,secondary,no,4497,yes,no,unknown,29,may,128,1,-1,0,unknown,no,2024-05-01
32579,40,blue-collar,married,secondary,no,6767,yes,no,cellular,11,may,431,1,172,2,failure,no,2024-05-01
15723,28,admin.,single,secondary,no,404,no,yes,cellular,9,jul,188,1,-1,0,unknown,no,2024-07-01
53270,54,admin.,married,secondary,no,0,no,no,cellular,22,oct,391,2,-1,0,unknown,no,2024-10-01
8275,42,blue-collar,married,secondary,no,130,yes,no,unknown,29,may,285,1,-1,0,unknown,no,2024-05-01
11192,37,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,143,1,-1,0,unknown,no,2024-06-01
8702,53,blue-collar,married,secondary,no,1852,yes,no,unknown,29,may,134,4,-1,0,unknown,no,2024-05-01
3044,52,technician,divorced,secondary,no,1161,yes,no,unknown,13,may,271,1,-1,0,unknown,no,2024-05-01
16876,29,admin.,married,secondary,no,97,yes,no,cellular,14,jul,136,6,-1,0,unknown,no,2024-07-01
44998,23,technician,single,secondary,no,4,yes,no,cellular,8,may,763,1,-1,0,unknown,yes,2024-05-01
27637,33,unemployed,single,secondary,no,0,yes,yes,cellular,25,aug,159,2,-1,0,unknown,no,2024-08-01
44076,27,technician,single,secondary,no,2,yes,yes,cellular,6,may,554,2,356,1,failure,yes,2024-05-01
18685,35,management,single,tertiary,no,-324,no,yes,cellular,21,jul,985,11,-1,0,unknown,yes,2024-07-01
20988,58,retired,divorced,secondary,no,1080,yes,no,cellular,29,jul,1058,2,-1,0,unknown,yes,2024-07-01
1007,46,management,married,tertiary,no,0,no,no,cellular,3,mar,305,13,-1,0,unknown,yes,2024-03-01
55003,47,admin.,married,secondary,no,0,no,yes,cellular,10,feb,86,2,93,2,other,no,2024-02-01
32190,38,technician,single,secondary,no,884,yes,yes,cellular,19,nov,295,1,111,2,failure,no,2024-11-01
34926,33,management,single,tertiary,no,215,yes,no,cellular,13,apr,1058,1,17,1,failure,no,2024-04-01
51586,59,technician,married,secondary,no,116,no,no,cellular,11,feb,268,1,183,7,success,yes,2024-02-01
38569,56,technician,divorced,secondary,no,0,yes,no,cellular,9,feb,139,5,265,4,failure,no,2024-02-01
49510,33,blue-collar,single,secondary,no,4464,yes,no,cellular,25,may,217,1,-1,0,unknown,no,2024-05-01
34218,34,management,married,tertiary,no,2594,yes,no,cellular,21,nov,161,3,-1,0,unknown,no,2024-11-01
24612,40,management,married,secondary,no,4396,no,no,cellular,12,aug,432,3,-1,0,unknown,yes,2024-08-01
2610,36,services,single,secondary,no,616,yes,yes,unknown,12,may,156,3,-1,0,unknown,no,2024-05-01
12882,40,technician,married,secondary,no,265,no,no,unknown,18,jun,1365,4,-1,0,unknown,no,2024-06-01
55797,32,management,single,secondary,no,1088,yes,no,cellular,6,apr,317,1,363,2,success,yes,2024-04-01
30660,49,technician,married,unknown,no,323,yes,no,cellular,18,nov,41,2,-1,0,unknown,no,2024-11-01
32003,40,blue-collar,single,secondary,no,3,no,no,cellular,19,nov,998,1,-1,0,unknown,yes,2024-11-01
58423,19,student,single,primary,no,245,no,no,telephone,10,nov,98,2,110,2,other,no,2024-11-01
56772,32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,yes,2024-06-01
6378,43,entrepreneur,married,secondary,yes,150,yes,yes,unknown,23,may,226,2,-1,0,unknown,no,2024-05-01
49450,30,admin.,married,tertiary,no,501,yes,yes,cellular,25,may,92,1,-1,0,unknown,no,2024-05-01
20538,27,self-employed,married,tertiary,no,0,no,yes,cellular,28,jul,133,4,-1,0,unknown,no,2024-07-01
17171,33,student,single,tertiary,no,71,no,no,cellular,15,jul,94,4,-1,0,unknown,no,2024-07-01
31617,55,technician,married,secondary,no,6043,no,no,cellular,19,nov,427,3,-1,0,unknown,no,2024-11-01
33165,30,services,married,secondary,no,10667,no,no,cellular,20,nov,140,1,-1,0,unknown,no,2024-11-01
23698,34,technician,single,secondary,no,1076,no,no,cellular,8,aug,70,2,-1,0,unknown,no,2024-08-01
38693,35,blue-collar,married,secondary,no,-100,yes,no,telephone,9,feb,13,7,272,9,failure,no,2024-02-01
27127,48,technician,married,secondary,no,23495,no,no,cellular,22,aug,63,8,-1,0,unknown,no,2024-08-01
35134,53,technician,married,primary,no,311,no,no,telephone,28,jan,82,3,-1,0,unknown,no,2024-01-01
25870,31,management,single,tertiary,no,0,no,no,cellular,27,aug,448,3,-1,0,unknown,no,2024-08-01
40738,39,admin.,divorced,secondary,no,284,yes,yes,cellular,16,apr,772,1,-1,0,unknown,no,2024-04-01
32909,38,management,divorced,tertiary,no,4335,yes,no,cellular,18,may,157,7,179,1,failure,no,2024-05-01
53341,82,housemaid,divorced,primary,no,1381,no,no,cellular,27,oct,156,1,-1,0,unknown,no,2024-10-01
1477,44,housemaid,married,secondary,no,281,yes,no,unknown,8,may,604,1,-1,0,unknown,no,2024-05-01
51903,63,technician,married,secondary,no,896,yes,no,cellular,28,jan,115,3,91,4,other,no,2024-01-01
23371,32,management,single,tertiary,no,577,no,no,cellular,7,aug,101,2,-1,0,unknown,no,2024-08-01
13931,31,services,married,secondary,no,356,yes,no,unknown,20,jun,228,5,-1,0,unknown,no,2024-06-01
43072,25,student,single,tertiary,no,253,no,no,cellular,4,may,597,1,-1,0,unknown,yes,2024-05-01
4152,45,blue-collar,divorced,primary,no,749,yes,no,unknown,15,may,242,6,-1,0,unknown,no,2024-05-01
23717,45,blue-collar,married,secondary,no,827,yes,yes,cellular,8,aug,201,2,-1,0,unknown,no,2024-08-01
6610,37,technician,married,secondary,yes,-886,yes,no,unknown,26,may,224,1,-1,0,unknown,no,2024-05-01
19338,33,services,divorced,secondary,no,44,no,yes,cellular,23,jul,529,1,-1,0,unknown,yes,2024-07-01
2082,31,technician,single,tertiary,no,375,yes,no,unknown,9,may,207,1,-1,0,unknown,no,2024-05-01
35414,38,management,divorced,tertiary,no,1927,yes,yes,cellular,29,jan,527,1,-1,0,unknown,no,2024-01-01
37462,60,retired,divorced,primary,no,2516,no,no,telephone,4,feb,157,1,-1,0,unknown,no,2024-02-01
48139,24,blue-collar,single,primary,no,388,yes,no,cellular,15,may,193,2,-1,0,unknown,no,2024-05-01
45898,48,blue-collar,married,secondary,no,7985,yes,no,cellular,11,may,232,2,347,1,failure,no,2024-05-01
43000,36,admin.,single,secondary,no,728,no,no,cellular,30,apr,230,1,-1,0,unknown,yes,2024-04-01
58052,38,services,married,secondary,no,2678,no,no,cellular,28,sep,282,2,187,1,success,yes,2024-09-01
314,49,management,married,tertiary,no,3237,yes,no,unknown,5,may,232,3,-1,0,unknown,no,2024-05-01
8688,40,management,married,secondary,no,1576,yes,yes,unknown,29,may,253,3,-1,0,unknown,no,2024-05-01
9135,36,technician,divorced,secondary,no,1285,no,no,unknown,30,may,230,2,-1,0,unknown,no,2024-05-01
27110,46,technician,divorced,secondary,no,447,no,yes,cellular,22,aug,314,2,-1,0,unknown,no,2024-08-01
13125,40,blue-collar,divorced,unknown,no,2357,no,no,unknown,18,jun,66,3,-1,0,unknown,no,2024-06-01
19421,56,services,married,secondary,no,-229,no,yes,cellular,23,jul,55,10,-1,0,unknown,no,2024-07-01
205,52,management,married,tertiary,no,271,yes,no,unknown,5,may,99,1,-1,0,unknown,no,2024-05-01
52759,37,management,married,tertiary,no,539,no,no,cellular,25,sep,168,2,45,1,failure,no,2024-09-01
45550,43,blue-collar,married,primary,no,-423,yes,yes,cellular,11,may,457,1,-1,0,unknown,no,2024-05-01
51376,61,self-employed,divorced,tertiary,no,52587,no,no,cellular,10,aug,290,1,-1,0,unknown,yes,2024-08-01
44651,36,blue-collar,married,secondary,no,2095,yes,no,cellular,7,may,122,2,-1,0,unknown,no,2024-05-01
39428,36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,no,2024-03-01
43846,34,admin.,single,tertiary,no,18,yes,no,cellular,6,may,285,1,288,17,other,no,2024-05-01
1718,32,blue-collar,married,secondary,no,1,yes,no,unknown,8,may,102,1,-1,0,unknown,no,2024-05-01
24435,30,management,single,tertiary,no,443,yes,yes,cellular,12,aug,80,2,-1,0,unknown,no,2024-08-01
24676,49,technician,married,secondary,no,12531,no,no,cellular,13,aug,77,8,-1,0,unknown,no,2024-08-01
37715,48,blue-collar,married,secondary,no,558,yes,no,telephone,5,feb,708,8,-1,0,unknown,no,2024-02-01
33717,45,admin.,divorced,secondary,no,2519,no,no,cellular,21,nov,470,1,-1,0,unknown,no,2024-11-01
19744,29,management,married,tertiary,no,1022,yes,no,cellular,24,jul,408,1,-1,0,unknown,no,2024-07-01
4962,23,student,single,secondary,no,405,yes,no,unknown,19,may,134,3,-1,0,unknown,no,2024-05-01
20625,31,unemployed,married,secondary,no,90,no,no,cellular,28,jul,121,2,-1,0,unknown,no,2024-07-01
34715,28,housemaid,married,primary,no,5,no,no,cellular,28,jan,30,1,-1,0,unknown,no,2024-01-01
50848,30,technician,single,secondary,no,930,no,no,cellular,2,jul,396,1,-1,0,unknown,yes,2024-07-01
1594,32,management,single,tertiary,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown,no,2024-05-01
39115,38,admin.,married,secondary,no,2549,no,no,cellular,3,mar,103,1,-1,0,unknown,no,2024-03-01
23165,38,technician,married,secondary,no,1097,no,yes,cellular,7,aug,186,3,-1,0,unknown,no,2024-08-01
49808,55,management,married,tertiary,no,39098,no,no,cellular,27,may,236,3,-1,0,unknown,no,2024-05-01
14502,40,services,single,secondary,no,-27,no,yes,unknown,1,jul,221,1,-1,0,unknown,no,2024-07-01
12961,56,entrepreneur,single,unknown,no,2351,no,no,unknown,18,jun,15,1,-1,0,unknown,no,2024-06-01
19162,39,housemaid,married,secondary,no,1029,yes,yes,cellular,23,jul,133,3,-1,0,unknown,no,2024-07-01
2615,24,blue-collar,single,secondary,no,117,yes,yes,unknown,12,may,470,1,-1,0,unknown,no,2024-05-01
15878,58,housemaid,married,primary,no,0,yes,no,telephone,9,jul,148,1,-1,0,unknown,no,2024-07-01
47528,48,management,divorced,tertiary,no,541,yes,no,cellular,14,may,72,1,363,2,other,no,2024-05-01
36080,44,management,single,tertiary,no,780,yes,no,cellular,30,jan,511,2,-1,0,unknown,no,2024-01-01
39600,39,blue-collar,married,secondary,no,1756,yes,no,cellular,3,apr,939,1,-1,0,unknown,yes,2024-04-01
33146,51,technician,divorced,secondary,no,7928,yes,no,cellular,20,nov,124,1,-1,0,unknown,no,2024-11-01
25736,56,retired,married,secondary,no,20,no,yes,cellular,19,aug,153,3,-1,0,unknown,no,2024-08-01
17023,52,entrepreneur,married,secondary,yes,-36,no,yes,cellular,15,jul,199,4,-1,0,unknown,no,2024-07-01
14161,33,blue-collar,single,secondary,no,45,no,no,unknown,20,jun,13,12,-1,0,unknown,no,2024-06-01
29623,37,technician,married,secondary,no,261,no,no,cellular,29,aug,301,4,-1,0,unknown,no,2024-08-01
44541,37,management,married,tertiary,no,64,no,no,cellular,7,may,219,1,295,1,failure,no,2024-05-01
14050,26,student,single,secondary,no,715,yes,no,unknown,20,jun,31,10,-1,0,unknown,no,2024-06-01
18884,29,blue-collar,married,primary,no,-235,yes,no,cellular,22,jul,189,1,-1,0,unknown,no,2024-07-01
43911,35,admin.,divorced,secondary,no,-101,yes,yes,cellular,6,may,128,1,-1,0,unknown,no,2024-05-01
38965,39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,yes,2024-02-01
8662,29,management,married,tertiary,no,1366,yes,no,cellular,29,jan,90,2,245,3,failure,no,2024-01-01
15883,32,management,married,tertiary,no,794,yes,yes,cellular,9,jul,1014,1,-1,0,unknown,yes,2024-07-01
57888,41,admin.,married,secondary,no,3138,no,no,cellular,14,sep,409,1,398,1,failure,yes,2024-09-01
28997,48,technician,married,secondary,no,1548,no,no,cellular,28,aug,143,5,-1,0,unknown,no,2024-08-01
16665,35,housemaid,married,primary,no,1266,yes,no,cellular,14,jul,84,2,-1,0,unknown,no,2024-07-01
35596,56,management,single,tertiary,no,6507,yes,yes,cellular,29,jan,134,1,196,1,failure,no,2024-01-01
46540,33,services,married,secondary,no,204,yes,yes,cellular,12,may,142,2,357,3,failure,no,2024-05-01
48975,27,blue-collar,single,secondary,no,381,yes,no,cellular,18,may,143,1,-1,0,unknown,no,2024-05-01
40906,60,management,married,tertiary,no,13546,no,no,cellular,17,apr,452,3,-1,0,unknown,yes,2024-04-01
35459,39,services,single,secondary,no,1281,yes,yes,cellular,29,jan,177,1,-1,0,unknown,no,2024-01-01
12921,48,admin.,married,secondary,no,1096,yes,no,unknown,18,jun,213,5,-1,0,unknown,no,2024-06-01
35935,55,technician,married,unknown,no,851,yes,no,cellular,30,jan,138,1,270,2,failure,no,2024-01-01
48537,40,admin.,divorced,secondary,no,952,yes,no,cellular,15,may,126,2,333,1,failure,no,2024-05-01
27475,31,technician,single,secondary,no,4028,no,yes,cellular,25,aug,139,5,-1,0,unknown,no,2024-08-01
40028,35,admin.,married,secondary,no,898,yes,no,cellular,9,apr,214,1,-1,0,unknown,yes,2024-04-01
10411,44,services,divorced,secondary,no,0,yes,no,unknown,4,jun,389,5,-1,0,unknown,no,2024-06-01
50531,33,technician,single,secondary,no,66,no,no,cellular,5,jun,157,2,-1,0,unknown,yes,2024-06-01
17689,32,admin.,divorced,secondary,no,2017,no,yes,cellular,17,jul,686,1,-1,0,unknown,no,2024-07-01
35986,41,unemployed,married,tertiary,no,0,no,no,cellular,29,apr,882,1,181,3,success,yes,2024-04-01
21128,43,entrepreneur,single,tertiary,no,744,no,yes,cellular,20,nov,90,4,114,4,failure,no,2024-11-01
42323,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,504,1,183,2,success,yes,2024-10-01
2411,27,blue-collar,married,secondary,no,564,yes,no,unknown,9,may,257,3,-1,0,unknown,no,2024-05-01
11071,46,technician,married,secondary,no,0,no,no,cellular,19,nov,54,1,-1,0,unknown,no,2024-11-01
38188,56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,unknown,no,2024-02-01
48722,43,blue-collar,married,primary,no,714,yes,no,cellular,18,may,16,6,362,28,failure,no,2024-05-01
2132,33,blue-collar,married,primary,no,134,yes,no,unknown,9,may,91,2,-1,0,unknown,no,2024-05-01
34633,32,services,single,secondary,no,875,yes,no,cellular,21,nov,1015,2,-1,0,unknown,no,2024-11-01
30419,55,technician,married,tertiary,no,0,no,no,cellular,17,nov,501,1,-1,0,unknown,no,2024-11-01
25083,34,management,single,tertiary,no,2205,no,no,cellular,14,aug,635,2,-1,0,unknown,no,2024-08-01
47092,37,blue-collar,married,secondary,no,208,no,no,cellular,13,may,466,1,-1,0,unknown,no,2024-05-01
25397,60,retired,married,secondary,no,8121,yes,yes,cellular,18,aug,98,7,-1,0,unknown,no,2024-08-01
7902,28,blue-collar,married,secondary,no,17,no,no,unknown,28,may,8,4,-1,0,unknown,no,2024-05-01
48141,33,services,married,secondary,no,174,yes,no,cellular,15,may,45,1,298,1,other,no,2024-05-01
31075,59,retired,married,tertiary,no,538,no,no,cellular,18,nov,48,2,-1,0,unknown,no,2024-11-01
12024,52,management,married,tertiary,no,261,yes,no,unknown,12,jun,437,2,-1,0,unknown,no,2024-06-01
26447,39,management,married,tertiary,no,208,no,no,cellular,20,aug,170,4,-1,0,unknown,no,2024-08-01
33507,42,admin.,divorced,secondary,yes,723,no,no,cellular,20,nov,298,2,112,2,other,no,2024-11-01
31022,34,technician,single,secondary,no,18777,yes,no,cellular,18,nov,535,1,-1,0,unknown,no,2024-11-01
51732,69,housemaid,single,unknown,no,2493,no,no,cellular,13,aug,368,1,-1,0,unknown,no,2024-08-01
23987,60,retired,married,primary,no,115,no,no,cellular,11,aug,82,2,-1,0,unknown,no,2024-08-01
32214,39,entrepreneur,married,tertiary,no,5848,yes,no,cellular,19,nov,55,1,-1,0,unknown,no,2024-11-01
52231,69,retired,married,secondary,no,0,no,no,cellular,16,oct,1580,2,-1,0,unknown,no,2024-10-01
42418,75,retired,divorced,primary,no,18,no,no,cellular,24,apr,222,4,-1,0,unknown,no,2024-04-01
13972,32,blue-collar,married,primary,no,209,yes,yes,unknown,20,jun,8,31,-1,0,unknown,no,2024-06-01
11116,38,housemaid,married,primary,no,3577,no,no,unknown,6,jun,190,2,-1,0,unknown,no,2024-06-01
24330,30,management,single,tertiary,no,115,no,no,cellular,12,aug,154,2,-1,0,unknown,no,2024-08-01
22608,48,services,married,secondary,no,202,yes,no,cellular,5,aug,162,1,-1,0,unknown,no,2024-08-01
10489,52,unknown,married,primary,no,8251,no,no,unknown,5,jun,397,1,-1,0,unknown,no,2024-06-01
9357,33,technician,single,secondary,no,374,yes,yes,unknown,2,jun,185,1,-1,0,unknown,no,2024-06-01
50650,27,management,single,tertiary,no,20585,no,no,cellular,15,jun,188,1,-1,0,unknown,yes,2024-06-01
227,35,technician,divorced,secondary,no,787,yes,no,unknown,5,may,683,2,-1,0,unknown,no,2024-05-01
9972,31,entrepreneur,single,tertiary,no,0,no,no,unknown,3,jun,31,5,-1,0,unknown,no,2024-06-01
41552,61,management,single,tertiary,no,2,no,no,cellular,12,aug,131,1,114,3,failure,yes,2024-08-01
48379,49,blue-collar,married,secondary,no,598,yes,no,cellular,15,may,219,6,-1,0,unknown,no,2024-05-01
36222,34,management,married,secondary,no,0,no,no,cellular,2,feb,270,1,-1,0,unknown,no,2024-02-01
43752,29,unemployed,single,tertiary,no,150,yes,no,cellular,5,may,165,1,-1,0,unknown,no,2024-05-01
15001,34,blue-collar,single,secondary,no,-72,yes,no,cellular,7,jul,273,5,-1,0,unknown,no,2024-07-01
5504,32,blue-collar,married,secondary,no,3514,yes,no,unknown,20,may,226,2,-1,0,unknown,no,2024-05-01
23191,45,blue-collar,married,secondary,no,2603,yes,yes,cellular,7,aug,235,2,-1,0,unknown,no,2024-08-01
29562,56,management,married,tertiary,no,665,no,no,cellular,29,aug,25,12,-1,0,unknown,no,2024-08-01
36322,36,management,married,tertiary,no,763,no,no,cellular,2,feb,50,1,-1,0,unknown,no,2024-02-01
7918,38,blue-collar,married,secondary,no,-579,yes,yes,unknown,28,may,195,2,-1,0,unknown,no,2024-05-01
47992,33,management,single,tertiary,no,7419,yes,no,cellular,15,may,21,8,331,29,failure,no,2024-05-01
40074,46,blue-collar,married,primary,no,952,yes,no,cellular,9,apr,233,4,-1,0,unknown,no,2024-04-01
32583,52,management,divorced,tertiary,no,427,no,yes,telephone,20,nov,36,3,-1,0,unknown,no,2024-11-01
48929,29,blue-collar,single,secondary,no,391,yes,no,cellular,18,may,166,1,-1,0,unknown,no,2024-05-01
25579,32,technician,single,tertiary,no,20,yes,yes,cellular,18,aug,193,5,-1,0,unknown,no,2024-08-01
42093,32,entrepreneur,married,tertiary,no,281,yes,no,telephone,20,apr,18,5,349,2,failure,no,2024-04-01
29789,42,technician,divorced,secondary,no,314,yes,no,unknown,30,oct,234,1,-1,0,unknown,yes,2024-10-01
32227,32,self-employed,single,tertiary,no,1249,yes,no,cellular,19,nov,472,1,-1,0,unknown,yes,2024-11-01
25226,32,self-employed,married,tertiary,no,1464,no,no,telephone,14,aug,133,2,-1,0,unknown,no,2024-08-01
40749,53,blue-collar,married,primary,no,241,yes,no,cellular,16,apr,1410,1,325,2,failure,no,2024-04-01
20090,53,services,married,secondary,no,1364,no,no,cellular,17,nov,508,1,115,1,failure,no,2024-11-01
50112,30,student,single,tertiary,no,3094,no,no,cellular,2,jun,116,2,-1,0,unknown,no,2024-06-01
20277,30,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,237,5,-1,0,unknown,no,2024-07-01
51917,33,unemployed,single,tertiary,no,1974,no,no,cellular,14,aug,498,2,191,1,failure,yes,2024-08-01
51617,58,blue-collar,divorced,primary,no,1299,no,no,cellular,19,jul,128,2,234,2,failure,no,2024-07-01
22945,42,technician,married,tertiary,no,14282,yes,no,cellular,17,nov,77,1,103,4,success,no,2024-11-01
25052,39,technician,married,tertiary,no,99,no,no,cellular,14,aug,170,2,-1,0,unknown,no,2024-08-01
38812,58,management,divorced,tertiary,no,26831,no,no,cellular,11,feb,56,18,-1,0,unknown,no,2024-02-01
2438,56,blue-collar,married,secondary,no,172,yes,no,unknown,12,may,289,5,-1,0,unknown,no,2024-05-01
2754,31,blue-collar,married,secondary,no,472,yes,no,unknown,13,may,907,2,-1,0,unknown,no,2024-05-01
28733,32,technician,single,secondary,no,17,no,no,cellular,28,aug,17,15,-1,0,unknown,no,2024-08-01
29456,34,technician,single,secondary,no,943,no,no,cellular,29,aug,96,4,-1,0,unknown,no,2024-08-01
18776,56,retired,married,primary,no,161,no,yes,cellular,22,jul,121,2,-1,0,unknown,no,2024-07-01
24162,57,blue-collar,married,primary,no,856,no,no,cellular,11,aug,194,6,-1,0,unknown,no,2024-08-01
6116,32,technician,married,tertiary,no,1129,yes,no,unknown,23,may,189,1,-1,0,unknown,no,2024-05-01
40395,37,blue-collar,single,tertiary,no,3649,yes,no,cellular,15,apr,623,2,146,4,failure,no,2024-04-01
21191,42,admin.,married,secondary,no,947,no,no,cellular,30,jul,158,2,-1,0,unknown,no,2024-07-01
2950,35,admin.,single,secondary,no,414,yes,no,unknown,13,may,386,2,-1,0,unknown,no,2024-05-01
6608,53,admin.,divorced,secondary,no,-372,yes,no,unknown,26,may,104,1,-1,0,unknown,no,2024-05-01
442,34,admin.,married,secondary,no,560,yes,no,unknown,5,may,198,3,-1,0,unknown,no,2024-05-01
24953,56,management,married,tertiary,no,16377,no,no,cellular,13,aug,107,8,-1,0,unknown,no,2024-08-01
20521,52,services,married,primary,no,14,no,yes,cellular,28,jul,55,5,-1,0,unknown,no,2024-07-01
38907,26,student,single,secondary,no,620,no,no,cellular,22,may,223,1,94,1,success,yes,2024-05-01
37030,69,retired,married,primary,no,2713,no,no,telephone,3,feb,32,1,-1,0,unknown,no,2024-02-01
40216,32,blue-collar,married,secondary,no,180,yes,no,cellular,14,apr,179,1,334,1,other,no,2024-04-01
1699,25,blue-collar,single,secondary,no,0,yes,no,unknown,8,may,30,2,-1,0,unknown,no,2024-05-01
2453,25,management,married,tertiary,no,784,yes,yes,unknown,12,may,104,2,-1,0,unknown,no,2024-05-01
38161,40,blue-collar,married,primary,no,533,yes,no,cellular,5,feb,675,4,-1,0,unknown,no,2024-02-01
36030,57,management,married,tertiary,no,0,no,yes,cellular,30,jan,209,2,197,2,other,no,2024-01-01
18891,34,services,single,secondary,no,418,yes,no,cellular,22,jul,247,1,-1,0,unknown,no,2024-07-01
11314,40,blue-collar,married,primary,no,676,no,no,unknown,9,jun,74,1,-1,0,unknown,no,2024-06-01
55085,71,retired,married,secondary,no,1712,no,no,cellular,11,feb,660,1,-1,0,unknown,yes,2024-02-01
37544,28,admin.,single,tertiary,no,373,yes,no,cellular,14,aug,78,1,79,4,other,no,2024-08-01
24464,30,management,single,tertiary,no,368,yes,no,cellular,12,aug,241,2,-1,0,unknown,no,2024-08-01
31651,46,blue-collar,divorced,secondary,no,138,no,no,cellular,19,nov,277,1,-1,0,unknown,no,2024-11-01
3346,42,admin.,divorced,secondary,no,1076,yes,no,unknown,14,may,213,1,-1,0,unknown,no,2024-05-01
13756,36,housemaid,single,primary,no,207,no,no,unknown,20,jun,1478,5,-1,0,unknown,no,2024-06-01
45932,57,technician,divorced,secondary,no,99,yes,no,cellular,11,may,133,2,370,2,failure,no,2024-05-01
4394,27,management,married,secondary,no,-41,yes,no,unknown,16,may,24,1,-1,0,unknown,no,2024-05-01
56599,30,technician,single,secondary,no,2371,no,no,cellular,14,jun,661,1,384,2,other,yes,2024-06-01
21845,39,retired,divorced,primary,no,284,no,no,telephone,31,jul,180,8,-1,0,unknown,no,2024-07-01
46948,55,entrepreneur,married,tertiary,no,323,yes,yes,cellular,13,may,200,1,-1,0,unknown,no,2024-05-01
54036,83,retired,divorced,primary,no,20,no,no,cellular,27,nov,65,3,-1,0,unknown,no,2024-11-01
1392,56,services,married,primary,no,219,yes,no,unknown,7,may,130,4,-1,0,unknown,no,2024-05-01
19583,34,self-employed,married,secondary,no,179,yes,yes,cellular,24,jul,137,4,-1,0,unknown,no,2024-07-01
22478,50,services,married,secondary,no,1126,no,no,cellular,4,aug,679,1,-1,0,unknown,no,2024-08-01
35679,35,technician,divorced,secondary,yes,362,no,no,cellular,29,jan,329,2,240,8,other,no,2024-01-01
10452,35,blue-collar,married,secondary,no,344,no,no,unknown,5,jun,25,1,-1,0,unknown,no,2024-06-01
154,29,admin.,single,secondary,no,818,yes,yes,unknown,5,may,61,1,-1,0,unknown,no,2024-05-01
34347,36,self-employed,married,secondary,no,1006,yes,no,cellular,21,nov,89,2,-1,0,unknown,no,2024-11-01
28906,59,retired,married,secondary,no,1887,no,no,cellular,28,aug,88,8,-1,0,unknown,no,2024-08-01
33889,32,management,single,tertiary,no,1344,no,yes,cellular,21,nov,63,1,-1,0,unknown,no,2024-11-01
19262,52,blue-collar,married,secondary,no,1027,no,no,cellular,23,jul,59,1,-1,0,unknown,no,2024-07-01
7587,26,student,single,secondary,no,2784,yes,no,unknown,27,may,264,1,-1,0,unknown,no,2024-05-01
